Date,Strategy,LegID,OptionType,Strike,Expiry,DTE,SpotPrice,IntendedEntryTime,EntryTime,EntryPrice,EntryDelayed,EntryDelayMinutes,ExitTime,ExitPrice,ExitReason,SLPrice,Qty,PnL
2023-09-20,ITMStraddle,CE,CE,19900,2023-09-21,1,20016.95,09:20,2023-09-20 09:20:00+05:30,168.25,False,0,2023-09-20 15:15:00+05:30,61.79999923706055,TIME_EXIT,235.5500030517578,-1,106.44999694824219
2023-09-20,ITMStraddle,PE,PE,20100,2023-09-21,1,20016.95,09:20,2023-09-20 09:20:00+05:30,91.8499984741211,False,0,2023-09-20 10:02:00+05:30,132.9499969482422,SL_HIT,128.58999633789062,-1,-41.099998474121094
2023-09-21,ITMStraddle,CE,CE,19700,2023-09-21,0,19820.7,09:20,2023-09-21 09:20:00+05:30,115.80000305175781,False,0,2023-09-21 15:15:00+05:30,43.79999923706055,TIME_EXIT,162.1199951171875,-1,72.0
2023-09-21,ITMStraddle,PE,PE,19900,2023-09-21,0,19820.7,09:20,2023-09-21 09:20:00+05:30,100.5,False,0,2023-09-21 09:49:00+05:30,145.0,SL_HIT,140.6999969482422,-1,-44.5
2023-09-22,ITMStraddle,CE,CE,19700,2023-09-28,6,19775.35,09:20,2023-09-22 09:20:00+05:30,163.14999389648438,False,0,2023-09-22 15:15:00+05:30,94.4000015258789,TIME_EXIT,228.4099884033203,-1,68.74999237060547
2023-09-22,ITMStraddle,PE,PE,19900,2023-09-28,6,19775.35,09:20,2023-09-22 09:20:00+05:30,153.6999969482422,False,0,2023-09-22 09:57:00+05:30,216.10000610351562,SL_HIT,215.17999267578125,-1,-62.40000915527344
2023-09-25,ITMStraddle,CE,CE,19600,2023-09-28,3,19667.15,09:20,2023-09-25 09:20:00+05:30,135.35000610351562,False,0,2023-09-25 15:15:00+05:30,138.9499969482422,TIME_EXIT,189.49000549316406,-1,-3.5999908447265625
2023-09-25,ITMStraddle,PE,PE,19800,2023-09-28,3,19667.15,09:20,2023-09-25 09:20:00+05:30,163.14999389648438,False,0,2023-09-25 15:15:00+05:30,133.0,TIME_EXIT,228.4099884033203,-1,30.149993896484375
2023-09-26,ITMStraddle,CE,CE,19600,2023-09-28,2,19688.05,09:20,2023-09-26 09:20:00+05:30,126.19999694824219,False,0,2023-09-26 15:15:00+05:30,108.9000015258789,TIME_EXIT,176.67999267578125,-1,17.29999542236328
2023-09-26,ITMStraddle,PE,PE,19800,2023-09-28,2,19688.05,09:20,2023-09-26 09:20:00+05:30,144.6999969482422,False,0,2023-09-26 15:15:00+05:30,141.75,TIME_EXIT,202.57998657226562,-1,2.9499969482421875
2023-09-27,ITMStraddle,CE,CE,19500,2023-09-28,1,19617.75,09:20,2023-09-27 09:20:00+05:30,138.0,False,0,2023-09-27 13:09:00+05:30,198.6999969482422,SL_HIT,193.1999969482422,-1,-60.69999694824219
2023-09-27,ITMStraddle,PE,PE,19700,2023-09-28,1,19617.75,09:20,2023-09-27 09:20:00+05:30,108.1500015258789,False,0,2023-09-27 10:01:00+05:30,152.8000030517578,SL_HIT,151.41000366210938,-1,-44.650001525878906
2023-09-28,ITMStraddle,CE,CE,19600,2023-09-28,0,19735.25,09:20,2023-09-28 09:20:00+05:30,133.89999389648438,False,0,2023-09-28 15:15:00+05:30,0.10000000149011612,TIME_EXIT,187.45999145507812,-1,133.79998779296875
2023-09-28,ITMStraddle,PE,PE,19800,2023-09-28,0,19735.25,09:20,2023-09-28 09:20:00+05:30,86.69999694824219,False,0,2023-09-28 09:31:00+05:30,125.0,SL_HIT,121.37999725341797,-1,-38.30000305175781
2023-09-29,ITMStraddle,CE,CE,19500,2023-10-05,6,19566.4,09:20,2023-09-29 09:20:00+05:30,174.60000610351562,False,0,2023-09-29 14:00:00+05:30,251.60000610351562,SL_HIT,244.44000244140625,-1,-77.0
2023-09-29,ITMStraddle,PE,PE,19700,2023-10-05,6,19566.4,09:20,2023-09-29 09:20:00+05:30,150.5,False,0,2023-09-29 15:15:00+05:30,118.69999694824219,TIME_EXIT,210.6999969482422,-1,31.800003051757812
2023-10-03,ITMStraddle,CE,CE,19400,2023-10-05,2,19529.6,09:20,2023-10-03 09:20:00+05:30,172.39999389648438,False,0,2023-10-03 15:15:00+05:30,157.9499969482422,TIME_EXIT,241.3599853515625,-1,14.449996948242188
2023-10-03,ITMStraddle,PE,PE,19600,2023-10-05,2,19529.6,09:20,2023-10-03 09:20:00+05:30,113.05000305175781,False,0,2023-10-03 15:15:00+05:30,103.19999694824219,TIME_EXIT,158.27000427246094,-1,9.850006103515625
2023-10-04,ITMStraddle,CE,CE,19300,2023-10-05,1,19397.9,09:20,2023-10-04 09:20:00+05:30,128.3000030517578,False,0,2023-10-04 15:15:00+05:30,151.60000610351562,TIME_EXIT,179.6199951171875,-1,-23.300003051757812
2023-10-04,ITMStraddle,PE,PE,19500,2023-10-05,1,19397.9,09:20,2023-10-04 09:20:00+05:30,121.05000305175781,False,0,2023-10-04 15:15:00+05:30,82.1500015258789,TIME_EXIT,169.47000122070312,-1,38.900001525878906
2023-10-05,ITMStraddle,CE,CE,19400,2023-10-05,0,19535.95,09:20,2023-10-05 09:20:00+05:30,131.5,False,0,2023-10-05 10:57:00+05:30,185.0,SL_HIT,184.09999084472656,-1,-53.5
2023-10-05,ITMStraddle,PE,PE,19600,2023-10-05,0,19535.95,09:20,2023-10-05 09:20:00+05:30,81.75,False,0,2023-10-05 15:15:00+05:30,53.54999923706055,TIME_EXIT,114.44999694824219,-1,28.200000762939453
2023-10-06,ITMStraddle,CE,CE,19500,2023-10-12,6,19608.75,09:20,2023-10-06 09:20:00+05:30,155.8000030517578,False,0,2023-10-06 15:15:00+05:30,197.75,TIME_EXIT,218.1199951171875,-1,-41.94999694824219
2023-10-06,ITMStraddle,PE,PE,19700,2023-10-12,6,19608.75,09:20,2023-10-06 09:20:00+05:30,150.0500030517578,False,0,2023-10-06 15:15:00+05:30,103.1500015258789,TIME_EXIT,210.07000732421875,-1,46.900001525878906
2023-10-09,ITMStraddle,CE,CE,19400,2023-10-12,3,19499.85,09:20,2023-10-09 09:20:00+05:30,165.75,False,0,2023-10-09 15:15:00+05:30,168.5,TIME_EXIT,232.0500030517578,-1,-2.75
2023-10-09,ITMStraddle,PE,PE,19600,2023-10-12,3,19499.85,09:20,2023-10-09 09:20:00+05:30,133.4499969482422,False,0,2023-10-09 15:15:00+05:30,130.3000030517578,TIME_EXIT,186.82998657226562,-1,3.149993896484375
2023-10-10,ITMStraddle,CE,CE,19500,2023-10-12,2,19602.65,09:20,2023-10-10 09:20:00+05:30,151.0500030517578,False,0,2023-10-10 13:00:00+05:30,216.0,SL_HIT,211.47000122070312,-1,-64.94999694824219
2023-10-10,ITMStraddle,PE,PE,19700,2023-10-12,2,19602.65,09:20,2023-10-10 09:20:00+05:30,123.4000015258789,False,0,2023-10-10 15:15:00+05:30,74.25,TIME_EXIT,172.75999450683594,-1,49.150001525878906
2023-10-11,ITMStraddle,CE,CE,19700,2023-10-12,1,19796.3,09:20,2023-10-11 09:20:00+05:30,121.5999984741211,False,0,2023-10-11 15:15:00+05:30,134.4499969482422,TIME_EXIT,170.239990234375,-1,-12.849998474121094
2023-10-11,ITMStraddle,PE,PE,19900,2023-10-12,1,19796.3,09:20,2023-10-11 09:20:00+05:30,130.35000610351562,False,0,2023-10-11 15:15:00+05:30,101.30000305175781,TIME_EXIT,182.49000549316406,-1,29.050003051757812
2023-10-12,ITMStraddle,CE,CE,19700,2023-10-12,0,19824.95,09:20,2023-10-12 09:20:00+05:30,140.0,False,0,2023-10-12 15:15:00+05:30,97.55000305175781,TIME_EXIT,196.0,-1,42.44999694824219
2023-10-12,ITMStraddle,PE,PE,19900,2023-10-12,0,19824.95,09:20,2023-10-12 09:20:00+05:30,74.5999984741211,False,0,2023-10-12 09:37:00+05:30,107.05000305175781,SL_HIT,104.43999481201172,-1,-32.45000457763672
2023-10-13,ITMStraddle,CE,CE,19600,2023-10-19,6,19713.7,09:20,2023-10-13 09:20:00+05:30,176.3000030517578,False,0,2023-10-13 14:22:00+05:30,247.25,SL_HIT,246.82000732421875,-1,-70.94999694824219
2023-10-13,ITMStraddle,PE,PE,19800,2023-10-19,6,19713.7,09:20,2023-10-13 09:20:00+05:30,146.0,False,0,2023-10-13 15:15:00+05:30,120.05000305175781,TIME_EXIT,204.39999389648438,-1,25.949996948242188
2023-10-16,ITMStraddle,CE,CE,19600,2023-10-19,3,19695.8,09:20,2023-10-16 09:20:00+05:30,147.35000610351562,False,0,2023-10-16 11:44:00+05:30,213.0,SL_HIT,206.29000854492188,-1,-65.64999389648438
2023-10-16,ITMStraddle,PE,PE,19800,2023-10-19,3,19695.8,09:20,2023-10-16 09:20:00+05:30,145.0500030517578,False,0,2023-10-16 15:15:00+05:30,113.8499984741211,TIME_EXIT,203.07000732421875,-1,31.20000457763672
2023-10-17,ITMStraddle,CE,CE,19700,2023-10-19,2,19822.05,09:20,2023-10-17 09:20:00+05:30,145.89999389648438,False,0,2023-10-17 15:15:00+05:30,138.25,TIME_EXIT,204.25999450683594,-1,7.649993896484375
2023-10-17,ITMStraddle,PE,PE,19900,2023-10-19,2,19822.05,09:20,2023-10-17 09:20:00+05:30,117.8499984741211,False,0,2023-10-17 15:15:00+05:30,117.8499984741211,TIME_EXIT,164.989990234375,-1,-0.0
2023-10-18,ITMStraddle,CE,CE,19700,2023-10-19,1,19780.45,09:20,2023-10-18 09:20:00+05:30,111.80000305175781,False,0,2023-10-18 10:07:00+05:30,158.0,SL_HIT,156.52000427246094,-1,-46.19999694824219
2023-10-18,ITMStraddle,PE,PE,19900,2023-10-19,1,19780.45,09:20,2023-10-18 09:20:00+05:30,131.0500030517578,False,0,2023-10-18 11:56:00+05:30,187.6999969482422,SL_HIT,183.47000122070312,-1,-56.649993896484375
2023-10-19,ITMStraddle,CE,CE,19400,2023-10-19,0,19544.35,09:20,2023-10-19 09:20:00+05:30,156.5,False,0,2023-10-19 11:26:00+05:30,219.6999969482422,SL_HIT,219.09999084472656,-1,-63.19999694824219
2023-10-19,ITMStraddle,PE,PE,19600,2023-10-19,0,19544.35,09:20,2023-10-19 09:20:00+05:30,62.54999923706055,False,0,2023-10-19 09:34:00+05:30,88.80000305175781,SL_HIT,87.56999969482422,-1,-26.250003814697266
2023-10-20,ITMStraddle,CE,CE,19500,2023-10-26,6,19566.1,09:20,2023-10-20 09:20:00+05:30,137.8000030517578,False,0,2023-10-20 15:15:00+05:30,110.5999984741211,TIME_EXIT,192.9199981689453,-1,27.20000457763672
2023-10-20,ITMStraddle,PE,PE,19700,2023-10-26,6,19566.1,09:20,2023-10-20 09:20:00+05:30,179.89999389648438,False,0,2023-10-20 15:15:00+05:30,205.5500030517578,TIME_EXIT,251.8599853515625,-1,-25.650009155273438
2023-10-23,ITMStraddle,CE,CE,19400,2023-10-26,3,19541.4,09:20,2023-10-23 09:20:00+05:30,169.6999969482422,False,0,2023-10-23 15:15:00+05:30,35.79999923706055,TIME_EXIT,237.57998657226562,-1,133.89999389648438
2023-10-23,ITMStraddle,PE,PE,19600,2023-10-26,3,19541.4,09:20,2023-10-23 09:20:00+05:30,118.8499984741211,False,0,2023-10-23 10:15:00+05:30,167.39999389648438,SL_HIT,166.38999938964844,-1,-48.54999542236328
2023-10-25,ITMStraddle,CE,CE,19200,2023-10-26,1,19329.1,09:20,2023-10-25 09:20:00+05:30,156.0,False,0,2023-10-25 15:15:00+05:30,29.100000381469727,TIME_EXIT,218.39999389648438,-1,126.9000015258789
2023-10-25,ITMStraddle,PE,PE,19400,2023-10-26,1,19329.1,09:20,2023-10-25 09:20:00+05:30,106.05000305175781,False,0,2023-10-25 09:27:00+05:30,154.89999389648438,SL_HIT,148.47000122070312,-1,-48.84999084472656
2023-10-26,ITMStraddle,CE,CE,18900,2023-10-26,0,18997.35,09:20,2023-10-26 09:20:00+05:30,125.44999694824219,False,0,2023-10-26 15:15:00+05:30,0.25,TIME_EXIT,175.62998962402344,-1,125.19999694824219
2023-10-26,ITMStraddle,PE,PE,19100,2023-10-26,0,18997.35,09:20,2023-10-26 09:20:00+05:30,104.69999694824219,False,0,2023-10-26 09:22:00+05:30,148.0,SL_HIT,146.57998657226562,-1,-43.30000305175781
2023-10-27,ITMStraddle,CE,CE,18800,2023-11-02,6,18942.3,09:20,2023-10-27 09:20:00+05:30,217.9499969482422,False,0,2023-10-27 12:03:00+05:30,305.75,SL_HIT,305.1300048828125,-1,-87.80000305175781
2023-10-27,ITMStraddle,PE,PE,19000,2023-11-02,6,18942.3,09:20,2023-10-27 09:20:00+05:30,147.60000610351562,False,0,2023-10-27 15:15:00+05:30,82.1500015258789,TIME_EXIT,206.63999938964844,-1,65.45000457763672
2023-10-30,ITMStraddle,CE,CE,18900,2023-11-02,3,19040.05,09:20,2023-10-30 09:20:00+05:30,185.6999969482422,False,0,2023-10-30 11:31:00+05:30,261.3500061035156,SL_HIT,259.97998046875,-1,-75.65000915527344
2023-10-30,ITMStraddle,PE,PE,19100,2023-11-02,3,19040.05,09:20,2023-10-30 09:20:00+05:30,136.60000610351562,False,0,2023-10-30 15:15:00+05:30,62.75,TIME_EXIT,191.24000549316406,-1,73.85000610351562
2023-10-31,ITMStraddle,CE,CE,19100,2023-11-02,2,19162.8,09:20,2023-10-31 09:20:00+05:30,130.1999969482422,False,0,2023-10-31 15:15:00+05:30,77.55000305175781,TIME_EXIT,182.27999877929688,-1,52.649993896484375
2023-10-31,ITMStraddle,PE,PE,19300,2023-11-02,2,19162.8,09:20,2023-10-31 09:20:00+05:30,158.35000610351562,False,0,2023-10-31 10:10:00+05:30,223.89999389648438,SL_HIT,221.69000244140625,-1,-65.54998779296875
2023-11-01,ITMStraddle,CE,CE,19000,2023-11-02,1,19087.5,09:20,2023-11-01 09:20:00+05:30,131.60000610351562,False,0,2023-11-01 15:15:00+05:30,50.45000076293945,TIME_EXIT,184.24000549316406,-1,81.15000915527344
2023-11-01,ITMStraddle,PE,PE,19200,2023-11-02,1,19087.5,09:20,2023-11-01 09:20:00+05:30,137.8000030517578,False,0,2023-11-01 13:11:00+05:30,213.0,SL_HIT,192.9199981689453,-1,-75.19999694824219
2023-11-02,ITMStraddle,CE,CE,19000,2023-11-02,0,19144.65,09:20,2023-11-02 09:20:00+05:30,140.85000610351562,False,0,2023-11-02 15:15:00+05:30,131.14999389648438,TIME_EXIT,197.19000244140625,-1,9.70001220703125
2023-11-02,ITMStraddle,PE,PE,19200,2023-11-02,0,19144.65,09:20,2023-11-02 09:20:00+05:30,77.44999694824219,False,0,2023-11-02 11:00:00+05:30,108.9000015258789,SL_HIT,108.42999267578125,-1,-31.45000457763672
2023-11-03,ITMStraddle,CE,CE,19100,2023-11-09,6,19247.9,09:20,2023-11-03 09:20:00+05:30,226.0500030517578,False,0,2023-11-03 15:15:00+05:30,188.60000610351562,TIME_EXIT,316.4700012207031,-1,37.44999694824219
2023-11-03,ITMStraddle,PE,PE,19300,2023-11-09,6,19247.9,09:20,2023-11-03 09:20:00+05:30,99.1500015258789,False,0,2023-11-03 15:15:00+05:30,119.5999984741211,TIME_EXIT,138.80999755859375,-1,-20.449996948242188
2023-11-06,ITMStraddle,CE,CE,19200,2023-11-09,3,19338.45,09:20,2023-11-06 09:20:00+05:30,180.0,False,0,2023-11-06 15:15:00+05:30,238.60000610351562,TIME_EXIT,252.0,-1,-58.600006103515625
2023-11-06,ITMStraddle,PE,PE,19400,2023-11-09,3,19338.45,09:20,2023-11-06 09:20:00+05:30,101.4000015258789,False,0,2023-11-06 15:15:00+05:30,60.25,TIME_EXIT,141.9600067138672,-1,41.150001525878906
2023-11-07,ITMStraddle,CE,CE,19300,2023-11-09,2,19373.9,09:20,2023-11-07 09:20:00+05:30,119.0999984741211,False,0,2023-11-07 15:15:00+05:30,134.4499969482422,TIME_EXIT,166.739990234375,-1,-15.349998474121094
2023-11-07,ITMStraddle,PE,PE,19500,2023-11-09,2,19373.9,09:20,2023-11-07 09:20:00+05:30,139.0500030517578,False,0,2023-11-07 15:15:00+05:30,114.0,TIME_EXIT,194.6699981689453,-1,25.050003051757812
2023-11-08,ITMStraddle,CE,CE,19300,2023-11-09,1,19409.45,09:20,2023-11-08 09:20:00+05:30,142.25,False,0,2023-11-08 15:15:00+05:30,142.0500030517578,TIME_EXIT,199.14999389648438,-1,0.1999969482421875
2023-11-08,ITMStraddle,PE,PE,19500,2023-11-09,1,19409.45,09:20,2023-11-08 09:20:00+05:30,101.05000305175781,False,0,2023-11-08 15:15:00+05:30,85.30000305175781,TIME_EXIT,141.47000122070312,-1,15.75
2023-11-09,ITMStraddle,CE,CE,19300,2023-11-09,0,19412.55,09:20,2023-11-09 09:20:00+05:30,119.8499984741211,False,0,2023-11-09 15:15:00+05:30,94.69999694824219,TIME_EXIT,167.7899932861328,-1,25.150001525878906
2023-11-09,ITMStraddle,PE,PE,19500,2023-11-09,0,19412.55,09:20,2023-11-09 09:20:00+05:30,93.05000305175781,False,0,2023-11-09 15:15:00+05:30,105.30000305175781,TIME_EXIT,130.27000427246094,-1,-12.25
2023-11-10,ITMStraddle,CE,CE,19200,2023-11-16,6,19339.05,09:20,2023-11-10 09:20:00+05:30,194.6999969482422,False,0,2023-11-10 15:15:00+05:30,251.60000610351562,TIME_EXIT,272.5799865722656,-1,-56.90000915527344
2023-11-10,ITMStraddle,PE,PE,19400,2023-11-16,6,19339.05,09:20,2023-11-10 09:20:00+05:30,110.3499984741211,False,0,2023-11-10 15:15:00+05:30,67.0,TIME_EXIT,154.489990234375,-1,43.349998474121094
2023-11-13,ITMStraddle,CE,CE,19400,2023-11-16,3,19452.1,09:20,2023-11-13 09:20:00+05:30,109.4000015258789,False,0,2023-11-13 15:15:00+05:30,95.05000305175781,TIME_EXIT,153.16000366210938,-1,14.349998474121094
2023-11-13,ITMStraddle,PE,PE,19600,2023-11-16,3,19452.1,09:20,2023-11-13 09:20:00+05:30,152.1999969482422,False,0,2023-11-13 15:15:00+05:30,158.6999969482422,TIME_EXIT,213.07998657226562,-1,-6.5
2023-11-15,ITMStraddle,CE,CE,19500,2023-11-16,1,19616.95,09:20,2023-11-15 09:20:00+05:30,133.35000610351562,False,0,2023-11-15 13:22:00+05:30,189.0,SL_HIT,186.69000244140625,-1,-55.649993896484375
2023-11-15,ITMStraddle,PE,PE,19700,2023-11-16,1,19616.95,09:20,2023-11-15 09:20:00+05:30,102.5999984741211,False,0,2023-11-15 15:15:00+05:30,54.650001525878906,TIME_EXIT,143.63999938964844,-1,47.94999694824219
2023-11-16,ITMStraddle,CE,CE,19500,2023-11-16,0,19629.5,09:20,2023-11-16 09:20:00+05:30,141.5500030517578,False,0,2023-11-16 09:39:00+05:30,200.5,SL_HIT,198.1699981689453,-1,-58.94999694824219
2023-11-16,ITMStraddle,PE,PE,19700,2023-11-16,0,19629.5,09:20,2023-11-16 09:20:00+05:30,69.19999694824219,False,0,2023-11-16 15:15:00+05:30,0.949999988079071,TIME_EXIT,96.87999725341797,-1,68.25
2023-11-17,ITMStraddle,CE,CE,19600,2023-11-23,6,19745.8,09:20,2023-11-17 09:20:00+05:30,207.35000610351562,False,0,2023-11-17 15:15:00+05:30,221.10000610351562,TIME_EXIT,290.2900085449219,-1,-13.75
2023-11-17,ITMStraddle,PE,PE,19800,2023-11-23,6,19745.8,09:20,2023-11-17 09:20:00+05:30,112.8499984741211,False,0,2023-11-17 15:15:00+05:30,102.25,TIME_EXIT,157.989990234375,-1,10.599998474121094
2023-11-20,ITMStraddle,CE,CE,19600,2023-11-23,3,19738.65,09:20,2023-11-20 09:20:00+05:30,204.3000030517578,False,0,2023-11-20 15:15:00+05:30,157.89999389648438,TIME_EXIT,286.0199890136719,-1,46.40000915527344
2023-11-20,ITMStraddle,PE,PE,19800,2023-11-23,3,19738.65,09:20,2023-11-20 09:20:00+05:30,101.30000305175781,False,0,2023-11-20 11:14:00+05:30,152.75,SL_HIT,141.82000732421875,-1,-51.44999694824219
2023-11-21,ITMStraddle,CE,CE,19700,2023-11-23,2,19770.5,09:20,2023-11-21 09:20:00+05:30,123.19999694824219,False,0,2023-11-21 12:20:00+05:30,173.85000610351562,SL_HIT,172.47999572753906,-1,-50.65000915527344
2023-11-21,ITMStraddle,PE,PE,19900,2023-11-23,2,19770.5,09:20,2023-11-21 09:20:00+05:30,140.25,False,0,2023-11-21 15:15:00+05:30,118.25,TIME_EXIT,196.34999084472656,-1,22.0
2023-11-22,ITMStraddle,CE,CE,19700,2023-11-23,1,19792.1,09:20,2023-11-22 09:20:00+05:30,134.0,False,0,2023-11-22 15:15:00+05:30,144.4499969482422,TIME_EXIT,187.59999084472656,-1,-10.449996948242188
2023-11-22,ITMStraddle,PE,PE,19900,2023-11-23,1,19792.1,09:20,2023-11-22 09:20:00+05:30,109.05000305175781,False,0,2023-11-22 12:20:00+05:30,165.85000610351562,SL_HIT,152.6699981689453,-1,-56.80000305175781
2023-11-23,ITMStraddle,CE,CE,19700,2023-11-23,0,19835.6,09:20,2023-11-23 09:20:00+05:30,153.0,False,0,2023-11-23 15:15:00+05:30,101.25,TIME_EXIT,214.1999969482422,-1,51.75
2023-11-23,ITMStraddle,PE,PE,19900,2023-11-23,0,19835.6,09:20,2023-11-23 09:20:00+05:30,62.70000076293945,False,0,2023-11-23 10:18:00+05:30,98.25,SL_HIT,87.77999877929688,-1,-35.54999923706055
2023-11-24,ITMStraddle,CE,CE,19700,2023-11-30,6,19819.3,09:20,2023-11-24 09:20:00+05:30,193.89999389648438,False,0,2023-11-24 15:15:00+05:30,166.10000610351562,TIME_EXIT,271.4599914550781,-1,27.79998779296875
2023-11-24,ITMStraddle,PE,PE,19900,2023-11-30,6,19819.3,09:20,2023-11-24 09:20:00+05:30,103.80000305175781,False,0,2023-11-24 15:15:00+05:30,112.75,TIME_EXIT,145.32000732421875,-1,-8.949996948242188
2023-11-28,ITMStraddle,CE,CE,19700,2023-11-30,2,19829.7,09:20,2023-11-28 09:20:00+05:30,179.9499969482422,False,0,2023-11-28 14:34:00+05:30,255.5500030517578,SL_HIT,251.92999267578125,-1,-75.60000610351562
2023-11-28,ITMStraddle,PE,PE,19900,2023-11-30,2,19829.7,09:20,2023-11-28 09:20:00+05:30,88.25,False,0,2023-11-28 15:15:00+05:30,47.150001525878906,TIME_EXIT,123.54999542236328,-1,41.099998474121094
2023-11-29,ITMStraddle,CE,CE,19900,2023-11-30,1,19974.75,09:20,2023-11-29 09:20:00+05:30,120.5999984741211,False,0,2023-11-29 11:33:00+05:30,176.0,SL_HIT,168.83999633789062,-1,-55.400001525878906
2023-11-29,ITMStraddle,PE,PE,20100,2023-11-30,1,19974.75,09:20,2023-11-29 09:20:00+05:30,114.9000015258789,False,0,2023-11-29 15:15:00+05:30,29.25,TIME_EXIT,160.86000061035156,-1,85.6500015258789
2023-11-30,ITMStraddle,CE,CE,20000,2023-11-30,0,20111.9,09:20,2023-11-30 09:20:00+05:30,133.5500030517578,False,0,2023-11-30 15:15:00+05:30,130.75,TIME_EXIT,186.97000122070312,-1,2.8000030517578125
2023-11-30,ITMStraddle,PE,PE,20200,2023-11-30,0,20111.9,09:20,2023-11-30 09:20:00+05:30,87.19999694824219,False,0,2023-11-30 09:35:00+05:30,125.0,SL_HIT,122.07999420166016,-1,-37.80000305175781
2023-12-01,ITMStraddle,CE,CE,20100,2023-12-07,6,20222.4,09:20,2023-12-01 09:20:00+05:30,239.10000610351562,False,0,2023-12-01 15:15:00+05:30,257.1499938964844,TIME_EXIT,334.739990234375,-1,-18.04998779296875
2023-12-01,ITMStraddle,PE,PE,20300,2023-12-07,6,20222.4,09:20,2023-12-01 09:20:00+05:30,134.6999969482422,False,0,2023-12-01 15:15:00+05:30,119.9000015258789,TIME_EXIT,188.57998657226562,-1,14.799995422363281
2023-12-04,ITMStraddle,CE,CE,20400,2023-12-07,3,20518.65,09:20,2023-12-04 09:20:00+05:30,199.9499969482422,False,0,2023-12-04 13:42:00+05:30,284.25,SL_HIT,279.92999267578125,-1,-84.30000305175781
2023-12-04,ITMStraddle,PE,PE,20600,2023-12-07,3,20518.65,09:20,2023-12-04 09:20:00+05:30,124.5999984741211,False,0,2023-12-04 15:15:00+05:30,61.20000076293945,TIME_EXIT,174.44000244140625,-1,63.39999771118164
2023-12-05,ITMStraddle,CE,CE,20600,2023-12-07,2,20717.35,09:20,2023-12-05 09:20:00+05:30,179.35000610351562,False,0,2023-12-05 10:18:00+05:30,252.0,SL_HIT,251.0900115966797,-1,-72.64999389648438
2023-12-05,ITMStraddle,PE,PE,20800,2023-12-07,2,20717.35,09:20,2023-12-05 09:20:00+05:30,138.0,False,0,2023-12-05 15:15:00+05:30,50.849998474121094,TIME_EXIT,193.1999969482422,-1,87.1500015258789
2023-12-06,ITMStraddle,CE,CE,20800,2023-12-07,1,20931.3,09:20,2023-12-06 09:20:00+05:30,175.9499969482422,False,0,2023-12-06 15:15:00+05:30,161.4499969482422,TIME_EXIT,246.32998657226562,-1,14.5
2023-12-06,ITMStraddle,PE,PE,21000,2023-12-07,1,20931.3,09:20,2023-12-06 09:20:00+05:30,103.30000305175781,False,0,2023-12-06 13:07:00+05:30,152.89999389648438,SL_HIT,144.6199951171875,-1,-49.59999084472656
2023-12-07,ITMStraddle,CE,CE,20800,2023-12-07,0,20883.7,09:20,2023-12-07 09:20:00+05:30,87.05000305175781,False,0,2023-12-07 11:04:00+05:30,134.39999389648438,SL_HIT,121.87000274658203,-1,-47.34999084472656
2023-12-07,ITMStraddle,PE,PE,21000,2023-12-07,0,20883.7,09:20,2023-12-07 09:20:00+05:30,137.5500030517578,False,0,2023-12-07 15:15:00+05:30,98.55000305175781,TIME_EXIT,192.57000732421875,-1,39.0
2023-12-08,ITMStraddle,CE,CE,20800,2023-12-14,6,20947.65,09:20,2023-12-08 09:20:00+05:30,241.0500030517578,False,0,2023-12-08 15:15:00+05:30,250.14999389648438,TIME_EXIT,337.4700012207031,-1,-9.099990844726562
2023-12-08,ITMStraddle,PE,PE,21000,2023-12-14,6,20947.65,09:20,2023-12-08 09:20:00+05:30,117.0999984741211,False,0,2023-12-08 13:42:00+05:30,165.60000610351562,SL_HIT,163.94000244140625,-1,-48.50000762939453
2023-12-11,ITMStraddle,CE,CE,20900,2023-12-14,3,20986.7,09:20,2023-12-11 09:20:00+05:30,175.6999969482422,False,0,2023-12-11 15:15:00+05:30,161.5,TIME_EXIT,245.97999572753906,-1,14.199996948242188
2023-12-11,ITMStraddle,PE,PE,21100,2023-12-14,3,20986.7,09:20,2023-12-11 09:20:00+05:30,140.14999389648438,False,0,2023-12-11 15:15:00+05:30,137.9499969482422,TIME_EXIT,196.20999145507812,-1,2.1999969482421875
2023-12-12,ITMStraddle,CE,CE,20900,2023-12-14,2,21015.75,09:20,2023-12-12 09:20:00+05:30,180.14999389648438,False,0,2023-12-12 15:15:00+05:30,108.69999694824219,TIME_EXIT,252.20999145507812,-1,71.44999694824219
2023-12-12,ITMStraddle,PE,PE,21100,2023-12-14,2,21015.75,09:20,2023-12-12 09:20:00+05:30,113.19999694824219,False,0,2023-12-12 12:59:00+05:30,159.0500030517578,SL_HIT,158.47999572753906,-1,-45.850006103515625
2023-12-13,ITMStraddle,CE,CE,20800,2023-12-14,1,20891.7,09:20,2023-12-13 09:20:00+05:30,153.75,False,0,2023-12-13 15:15:00+05:30,143.3000030517578,TIME_EXIT,215.25,-1,10.449996948242188
2023-12-13,ITMStraddle,PE,PE,21000,2023-12-14,1,20891.7,09:20,2023-12-13 09:20:00+05:30,116.94999694824219,False,0,2023-12-13 10:01:00+05:30,164.85000610351562,SL_HIT,163.72999572753906,-1,-47.90000915527344
